Number of Scenarios = 20, Investment Cost = 500000, Number of time units = 720, Instance Type = Randomly Generated Instances
Station No.  , 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 
38, 0.000, 125.000, 520.000, 646.000, 896.000, 730.000, 1294.000, 1721.000, 1278.000, 1420.000, 1575.000, 2120.000, 3527.000, 2528.000, 3388.000, 3584.000, 3016.000, 4193.000, 3880.000, 4135.000, 3604.000, 4088.000, 4645.000, 4025.000, 5366.000, 4692.000, 
39, 0.000, 125.000, 520.000, 646.000, 896.000, 730.000, 1294.000, 1721.000, 1278.000, 1420.000, 1575.000, 2120.000, 3554.000, 2528.000, 3388.000, 3584.000, 3016.000, 4193.000, 3880.000, 4135.000, 3604.000, 4088.000, 4645.000, 4025.000, 5366.000, 4694.000, 
40, 0.000, 125.000, 520.000, 646.000, 896.000, 730.000, 1294.000, 1721.000, 1278.000, 1420.000, 1575.000, 2120.000, 3556.000, 2528.000, 3388.000, 3584.000, 3016.000, 4193.000, 3880.000, 4135.000, 3604.000, 4088.000, 4645.000, 4025.000, 5366.000, 4694.000, 
41, 0.000, 125.000, 520.000, 646.000, 896.000, 731.000, 1294.000, 1721.000, 1279.000, 1421.000, 1576.000, 2120.000, 3558.000, 2528.000, 3388.000, 3585.000, 3016.000, 4193.000, 3880.000, 4136.000, 3605.000, 4088.000, 4646.000, 4025.000, 5366.000, 4695.000, 
42, 0.000, 125.000, 520.000, 646.000, 896.000, 731.000, 1294.000, 1721.000, 1279.000, 1421.000, 1576.000, 2120.000, 3604.000, 2528.000, 3388.000, 3585.000, 3016.000, 4194.000, 3889.000, 4136.000, 3605.000, 4088.000, 4646.000, 4026.000, 5366.000, 4701.000, 
43, 0.000, 125.000, 520.000, 646.000, 896.000, 731.000, 1294.000, 1721.000, 1279.000, 1421.000, 1576.000, 2120.000, 3627.000, 2528.000, 3388.000, 3585.000, 3016.000, 4194.000, 3889.000, 4137.000, 3605.000, 4088.000, 4646.000, 4026.000, 5366.000, 4701.000, 
44, 0.000, 125.000, 520.000, 646.000, 896.000, 731.000, 1294.000, 1721.000, 1279.000, 1421.000, 1576.000, 2120.000, 3627.000, 2528.000, 3388.000, 3585.000, 3016.000, 4194.000, 3889.000, 4138.000, 3605.000, 4088.000, 4646.000, 4026.000, 5366.000, 4701.000, 
45, 0.000, 125.000, 520.000, 646.000, 896.000, 731.000, 1294.000, 1721.000, 1279.000, 1421.000, 1576.000, 2120.000, 3627.000, 2528.000, 3388.000, 3585.000, 3016.000, 4194.000, 3889.000, 4138.000, 3605.000, 4088.000, 4646.000, 4026.000, 5366.000, 4701.000, 
46, 0.000, 125.000, 520.000, 646.000, 896.000, 731.000, 1294.000, 1721.000, 1279.000, 1421.000, 1576.000, 2120.000, 3627.000, 2528.000, 3388.000, 3585.000, 3016.000, 4194.000, 3889.000, 4138.000, 3605.000, 4088.000, 4646.000, 4026.000, 5366.000, 4701.000, 
47, 0.000, 125.000, 520.000, 647.000, 897.000, 731.000, 1294.000, 1721.000, 1279.000, 1421.000, 1576.000, 2121.000, 3628.000, 2528.000, 3388.000, 3585.000, 3016.000, 4195.000, 3890.000, 4139.000, 3606.000, 4088.000, 4646.000, 4027.000, 5366.000, 4702.000, 
48, 0.000, 125.000, 520.000, 647.000, 897.000, 731.000, 1294.000, 1722.000, 1279.000, 1421.000, 1582.000, 2121.000, 3684.000, 2528.000, 3388.000, 3585.000, 3016.000, 4198.000, 3891.000, 4139.000, 3606.000, 4089.000, 4646.000, 4038.000, 5366.000, 4702.000, 
49, 0.000, 125.000, 520.000, 647.000, 897.000, 731.000, 1294.000, 1722.000, 1279.000, 1421.000, 1582.000, 2122.000, 3690.000, 2528.000, 3388.000, 3585.000, 3016.000, 4200.000, 3891.000, 4139.000, 3606.000, 4090.000, 4646.000, 4039.000, 5366.000, 4702.000, 
50, 0.000, 125.000, 520.000, 647.000, 897.000, 731.000, 1294.000, 1722.000, 1279.000, 1421.000, 1582.000, 2123.000, 3690.000, 2528.000, 3388.000, 3585.000, 3016.000, 4201.000, 3891.000, 4139.000, 3606.000, 4090.000, 4646.000, 4039.000, 5366.000, 4702.000, 
51, 0.000, 125.000, 520.000, 647.000, 897.000, 731.000, 1294.000, 1722.000, 1279.000, 1421.000, 1582.000, 2125.000, 3690.000, 2528.000, 3388.000, 3585.000, 3016.000, 4203.000, 3891.000, 4139.000, 3606.000, 4090.000, 4646.000, 4039.000, 5366.000, 4702.000, 
52, 0.000, 125.000, 520.000, 647.000, 897.000, 731.000, 1294.000, 1722.000, 1279.000, 1421.000, 1582.000, 2129.000, 3690.000, 2528.000, 3388.000, 3585.000, 3016.000, 4204.000, 3891.000, 4139.000, 3606.000, 4090.000, 4646.000, 4039.000, 5366.000, 4702.000, 
53, 0.000, 125.000, 520.000, 647.000, 897.000, 731.000, 1294.000, 1724.000, 1280.000, 1422.000, 1583.000, 2130.000, 3691.000, 2528.000, 3388.000, 3586.000, 3016.000, 4205.000, 3892.000, 4139.000, 3606.000, 4091.000, 4646.000, 4040.000, 5366.000, 4702.000, 
54, 0.000, 125.000, 520.000, 647.000, 897.000, 731.000, 1294.000, 1724.000, 1280.000, 1423.000, 1584.000, 2130.000, 3783.000, 2528.000, 3388.000, 3586.000, 3021.000, 4205.000, 3892.000, 4139.000, 3608.000, 4091.000, 4646.000, 4040.000, 5366.000, 4702.000, 
55, 0.000, 125.000, 520.000, 647.000, 897.000, 731.000, 1294.000, 1724.000, 1280.000, 1423.000, 1584.000, 2130.000, 3786.000, 2528.000, 3388.000, 3586.000, 3021.000, 4205.000, 3892.000, 4139.000, 3608.000, 4091.000, 4646.000, 4040.000, 5366.000, 4702.000, 
56, 0.000, 125.000, 520.000, 647.000, 897.000, 731.000, 1294.000, 1724.000, 1280.000, 1423.000, 1584.000, 2130.000, 3788.000, 2528.000, 3388.000, 3587.000, 3021.000, 4205.000, 3892.000, 4139.000, 3608.000, 4091.000, 4646.000, 4040.000, 5366.000, 4702.000, 
57, 0.000, 125.000, 520.000, 647.000, 897.000, 731.000, 1294.000, 1724.000, 1280.000, 1423.000, 1584.000, 2130.000, 3788.000, 2528.000, 3388.000, 3588.000, 3021.000, 4205.000, 3892.000, 4139.000, 3609.000, 4091.000, 4646.000, 4040.000, 5366.000, 4702.000, 
58, 0.000, 125.000, 520.000, 647.000, 897.000, 731.000, 1294.000, 1724.000, 1280.000, 1423.000, 1585.000, 2130.000, 3788.000, 2528.000, 3388.000, 3588.000, 3021.000, 4205.000, 3892.000, 4139.000, 3609.000, 4091.000, 4646.000, 4040.000, 5366.000, 4702.000, 
59, 0.000, 125.000, 520.000, 647.000, 897.000, 732.000, 1294.000, 1724.000, 1280.000, 1424.000, 1586.000, 2130.000, 3789.000, 2528.000, 3388.000, 3589.000, 3022.000, 4205.000, 3892.000, 4139.000, 3610.000, 4092.000, 4646.000, 4041.000, 5366.000, 4702.000, 
60, 0.000, 125.000, 520.000, 647.000, 897.000, 732.000, 1294.000, 1724.000, 1280.000, 1424.000, 1586.000, 2130.000, 3858.000, 2528.000, 3388.000, 3589.000, 3023.000, 4205.000, 3894.000, 4139.000, 3613.000, 4092.000, 4646.000, 4041.000, 5371.000, 4702.000, 
61, 0.000, 125.000, 520.000, 647.000, 897.000, 732.000, 1294.000, 1724.000, 1280.000, 1424.000, 1586.000, 2130.000, 3859.000, 2528.000, 3388.000, 3589.000, 3023.000, 4205.000, 3894.000, 4141.000, 3617.000, 4092.000, 4647.000, 4041.000, 5376.000, 4702.000, 
62, 0.000, 125.000, 520.000, 647.000, 897.000, 732.000, 1294.000, 1724.000, 1280.000, 1424.000, 1586.000, 2130.000, 3860.000, 2528.000, 3388.000, 3589.000, 3023.000, 4205.000, 3894.000, 4141.000, 3620.000, 4092.000, 4648.000, 4041.000, 5376.000, 4702.000, 
63, 0.000, 125.000, 520.000, 647.000, 897.000, 732.000, 1294.000, 1724.000, 1280.000, 1424.000, 1586.000, 2130.000, 3860.000, 2528.000, 3388.000, 3589.000, 3023.000, 4205.000, 3894.000, 4141.000, 3620.000, 4092.000, 4649.000, 4041.000, 5376.000, 4702.000, 
64, 0.000, 125.000, 520.000, 647.000, 897.000, 732.000, 1294.000, 1724.000, 1280.000, 1424.000, 1586.000, 2130.000, 3860.000, 2528.000, 3388.000, 3589.000, 3023.000, 4205.000, 3894.000, 4142.000, 3622.000, 4092.000, 4650.000, 4041.000, 5377.000, 4702.000, 
65, 0.000, 125.000, 520.000, 647.000, 897.000, 732.000, 1294.000, 1724.000, 1280.000, 1424.000, 1586.000, 2130.000, 3861.000, 2528.000, 3388.000, 3589.000, 3024.000, 4206.000, 3896.000, 4143.000, 3623.000, 4092.000, 4651.000, 4041.000, 5378.000, 4702.000, 
66, 0.000, 125.000, 520.000, 647.000, 897.000, 732.000, 1294.000, 1724.000, 1283.000, 1424.000, 1588.000, 2134.000, 3939.000, 2528.000, 3388.000, 3589.000, 3024.000, 4206.000, 3896.000, 4143.000, 3623.000, 4092.000, 4651.000, 4041.000, 5379.000, 4702.000, 
67, 0.000, 125.000, 520.000, 647.000, 897.000, 732.000, 1294.000, 1724.000, 1283.000, 1424.000, 1588.000, 2136.000, 3960.000, 2528.000, 3388.000, 3589.000, 3024.000, 4206.000, 3896.000, 4143.000, 3623.000, 4092.000, 4651.000, 4041.000, 5379.000, 4702.000, 
68, 0.000, 125.000, 520.000, 647.000, 897.000, 732.000, 1294.000, 1724.000, 1283.000, 1424.000, 1588.000, 2136.000, 3960.000, 2528.000, 3388.000, 3589.000, 3024.000, 4206.000, 3897.000, 4143.000, 3623.000, 4092.000, 4651.000, 4041.000, 5379.000, 4702.000, 
69, 0.000, 125.000, 520.000, 647.000, 897.000, 732.000, 1294.000, 1724.000, 1283.000, 1424.000, 1589.000, 2136.000, 3961.000, 2528.000, 3388.000, 3589.000, 3024.000, 4206.000, 3899.000, 4143.000, 3624.000, 4092.000, 4651.000, 4041.000, 5379.000, 4702.000, 
70, 0.000, 125.000, 520.000, 647.000, 897.000, 732.000, 1294.000, 1724.000, 1283.000, 1424.000, 1589.000, 2136.000, 3964.000, 2528.000, 3388.000, 3589.000, 3024.000, 4206.000, 3899.000, 4143.000, 3624.000, 4092.000, 4651.000, 4041.000, 5379.000, 4702.000, 
71, 0.000, 125.000, 520.000, 647.000, 897.000, 732.000, 1294.000, 1725.000, 1284.000, 1425.000, 1590.000, 2137.000, 3965.000, 2528.000, 3388.000, 3590.000, 3024.000, 4206.000, 3900.000, 4143.000, 3625.000, 4093.000, 4652.000, 4041.000, 5380.000, 4702.000, 
72, 0.000, 125.000, 520.000, 647.000, 897.000, 733.000, 1294.000, 1725.000, 1284.000, 1425.000, 1591.000, 2138.000, 3985.000, 2528.000, 3388.000, 3590.000, 3024.000, 4207.000, 3900.000, 4143.000, 3625.000, 4100.000, 4652.000, 4051.000, 5380.000, 4716.000, 
73, 0.000, 125.000, 520.000, 647.000, 897.000, 733.000, 1294.000, 1725.000, 1284.000, 1425.000, 1592.000, 2138.000, 3998.000, 2528.000, 3388.000, 3590.000, 3024.000, 4207.000, 3900.000, 4143.000, 3625.000, 4100.000, 4652.000, 4051.000, 5380.000, 4716.000, 
74, 0.000, 125.000, 520.000, 647.000, 897.000, 733.000, 1294.000, 1725.000, 1284.000, 1425.000, 1593.000, 2138.000, 4017.000, 2528.000, 3388.000, 3590.000, 3024.000, 4207.000, 3900.000, 4143.000, 3625.000, 4100.000, 4652.000, 4051.000, 5380.000, 4716.000, 
75, 0.000, 125.000, 520.000, 647.000, 897.000, 733.000, 1294.000, 1725.000, 1284.000, 1425.000, 1593.000, 2138.000, 4027.000, 2528.000, 3388.000, 3590.000, 3024.000, 4207.000, 3900.000, 4143.000, 3625.000, 4100.000, 4652.000, 4051.000, 5380.000, 4716.000, 
76, 0.000, 125.000, 520.000, 647.000, 897.000, 733.000, 1294.000, 1725.000, 1284.000, 1425.000, 1593.000, 2138.000, 4027.000, 2528.000, 3388.000, 3590.000, 3024.000, 4208.000, 3900.000, 4143.000, 3625.000, 4100.000, 4652.000, 4051.000, 5380.000, 4717.000, 
77, 0.000, 125.000, 520.000, 647.000, 897.000, 734.000, 1294.000, 1725.000, 1284.000, 1426.000, 1595.000, 2139.000, 4028.000, 2528.000, 3388.000, 3591.000, 3025.000, 4209.000, 3900.000, 4143.000, 3625.000, 4101.000, 4652.000, 4052.000, 5381.000, 4718.000, 
78, 0.000, 125.000, 520.000, 647.000, 897.000, 734.000, 1294.000, 1725.000, 1284.000, 1426.000, 1595.000, 2139.000, 4050.000, 2528.000, 3388.000, 3591.000, 3025.000, 4210.000, 3900.000, 4143.000, 3635.000, 4101.000, 4652.000, 4052.000, 5381.000, 4718.000, 
79, 0.000, 125.000, 520.000, 647.000, 897.000, 734.000, 1294.000, 1725.000, 1284.000, 1426.000, 1595.000, 2139.000, 4066.000, 2528.000, 3388.000, 3591.000, 3025.000, 4210.000, 3900.000, 4143.000, 3638.000, 4102.000, 4652.000, 4053.000, 5381.000, 4720.000, 
80, 0.000, 125.000, 520.000, 647.000, 897.000, 734.000, 1294.000, 1725.000, 1284.000, 1426.000, 1595.000, 2139.000, 4072.000, 2528.000, 3388.000, 3591.000, 3025.000, 4210.000, 3900.000, 4143.000, 3638.000, 4102.000, 4652.000, 4054.000, 5381.000, 4720.000, 
81, 0.000, 125.000, 520.000, 647.000, 897.000, 734.000, 1294.000, 1725.000, 1284.000, 1426.000, 1595.000, 2139.000, 4076.000, 2528.000, 3388.000, 3591.000, 3025.000, 4210.000, 3900.000, 4143.000, 3638.000, 4102.000, 4652.000, 4054.000, 5381.000, 4720.000, 
82, 0.000, 125.000, 520.000, 647.000, 897.000, 734.000, 1294.000, 1725.000, 1284.000, 1426.000, 1595.000, 2139.000, 4091.000, 2528.000, 3388.000, 3591.000, 3025.000, 4210.000, 3900.000, 4143.000, 3638.000, 4104.000, 4652.000, 4054.000, 5381.000, 4720.000, 
83, 0.000, 125.000, 520.000, 647.000, 898.000, 734.000, 1294.000, 1725.000, 1284.000, 1426.000, 1595.000, 2140.000, 4105.000, 2528.000, 3388.000, 3591.000, 3025.000, 4211.000, 3900.000, 4143.000, 3639.000, 4105.000, 4652.000, 4055.000, 5381.000, 4721.000, 
84, 0.000, 125.000, 520.000, 647.000, 898.000, 734.000, 1294.000, 1725.000, 1284.000, 1427.000, 1595.000, 2141.000, 4160.000, 2528.000, 3388.000, 3593.000, 3025.000, 4211.000, 3900.000, 4143.000, 3641.000, 4105.000, 4657.000, 4055.000, 5382.000, 4721.000, 
85, 0.000, 125.000, 520.000, 647.000, 898.000, 734.000, 1294.000, 1725.000, 1284.000, 1427.000, 1595.000, 2142.000, 4160.000, 2528.000, 3388.000, 3593.000, 3027.000, 4211.000, 3900.000, 4143.000, 3641.000, 4105.000, 4657.000, 4055.000, 5382.000, 4721.000, 
86, 0.000, 125.000, 520.000, 647.000, 898.000, 734.000, 1294.000, 1725.000, 1284.000, 1427.000, 1602.000, 2142.000, 4179.000, 2528.000, 3388.000, 3593.000, 3027.000, 4213.000, 3900.000, 4143.000, 3641.000, 4105.000, 4659.000, 4055.000, 5383.000, 4721.000, 
87, 0.000, 125.000, 520.000, 647.000, 898.000, 734.000, 1294.000, 1725.000, 1284.000, 1427.000, 1602.000, 2142.000, 4180.000, 2528.000, 3388.000, 3593.000, 3027.000, 4214.000, 3900.000, 4143.000, 3641.000, 4105.000, 4660.000, 4055.000, 5383.000, 4721.000, 
88, 0.000, 125.000, 520.000, 647.000, 898.000, 734.000, 1294.000, 1725.000, 1284.000, 1427.000, 1602.000, 2142.000, 4190.000, 2528.000, 3388.000, 3593.000, 3027.000, 4214.000, 3900.000, 4143.000, 3641.000, 4105.000, 4660.000, 4055.000, 5383.000, 4721.000, 
89, 0.000, 125.000, 520.000, 647.000, 898.000, 734.000, 1294.000, 1725.000, 1287.000, 1428.000, 1603.000, 2143.000, 4191.000, 2528.000, 3388.000, 3594.000, 3028.000, 4215.000, 3900.000, 4144.000, 3642.000, 4105.000, 4661.000, 4055.000, 5384.000, 4722.000, 
90, 0.000, 125.000, 520.000, 647.000, 898.000, 735.000, 1294.000, 1726.000, 1288.000, 1428.000, 1603.000, 2146.000, 4211.000, 2528.000, 3388.000, 3595.000, 3028.000, 4215.000, 3903.000, 4144.000, 3642.000, 4105.000, 4663.000, 4055.000, 5384.000, 4722.000, 
91, 0.000, 125.000, 520.000, 647.000, 898.000, 735.000, 1294.000, 1726.000, 1288.000, 1428.000, 1603.000, 2146.000, 4236.000, 2528.000, 3388.000, 3595.000, 3028.000, 4215.000, 3904.000, 4144.000, 3642.000, 4105.000, 4663.000, 4055.000, 5384.000, 4722.000, 
92, 0.000, 125.000, 520.000, 647.000, 898.000, 735.000, 1294.000, 1727.000, 1288.000, 1428.000, 1603.000, 2146.000, 4252.000, 2528.000, 3388.000, 3595.000, 3029.000, 4219.000, 3904.000, 4144.000, 3642.000, 4105.000, 4663.000, 4055.000, 5385.000, 4722.000, 
93, 0.000, 125.000, 520.000, 647.000, 898.000, 735.000, 1294.000, 1727.000, 1288.000, 1428.000, 1603.000, 2146.000, 4283.000, 2528.000, 3388.000, 3595.000, 3029.000, 4219.000, 3904.000, 4144.000, 3642.000, 4105.000, 4663.000, 4055.000, 5385.000, 4722.000, 
94, 0.000, 125.000, 520.000, 647.000, 898.000, 735.000, 1294.000, 1727.000, 1288.000, 1428.000, 1603.000, 2146.000, 4283.000, 2528.000, 3388.000, 3595.000, 3029.000, 4219.000, 3904.000, 4144.000, 3642.000, 4105.000, 4663.000, 4055.000, 5385.000, 4722.000, 
95, 0.000, 125.000, 520.000, 647.000, 898.000, 736.000, 1294.000, 1728.000, 1289.000, 1428.000, 1604.000, 2147.000, 4289.000, 2528.000, 3388.000, 3596.000, 3030.000, 4220.000, 3906.000, 4144.000, 3642.000, 4105.000, 4664.000, 4055.000, 5386.000, 4722.000, 
96, 0.000, 125.000, 520.000, 647.000, 898.000, 736.000, 1294.000, 1728.000, 1289.000, 1428.000, 1604.000, 2147.000, 4334.000, 2528.000, 3388.000, 3596.000, 3030.000, 4220.000, 3906.000, 4144.000, 3645.000, 4106.000, 4664.000, 4057.000, 5386.000, 4722.000, 
97, 0.000, 125.000, 520.000, 647.000, 898.000, 736.000, 1294.000, 1728.000, 1289.000, 1428.000, 1604.000, 2147.000, 4348.000, 2528.000, 3388.000, 3596.000, 3030.000, 4220.000, 3906.000, 4144.000, 3645.000, 4109.000, 4664.000, 4059.000, 5386.000, 4728.000, 
98, 0.000, 125.000, 520.000, 647.000, 898.000, 736.000, 1294.000, 1728.000, 1289.000, 1428.000, 1604.000, 2147.000, 4361.000, 2528.000, 3388.000, 3596.000, 3030.000, 4220.000, 3906.000, 4144.000, 3645.000, 4109.000, 4664.000, 4062.000, 5386.000, 4730.000, 
99, 0.000, 125.000, 520.000, 647.000, 898.000, 736.000, 1294.000, 1728.000, 1289.000, 1428.000, 1604.000, 2147.000, 4361.000, 2528.000, 3388.000, 3596.000, 3030.000, 4220.000, 3906.000, 4144.000, 3645.000, 4110.000, 4664.000, 4062.000, 5386.000, 4731.000, 
100, 0.000, 125.000, 520.000, 647.000, 898.000, 736.000, 1294.000, 1728.000, 1289.000, 1428.000, 1604.000, 2147.000, 4368.000, 2528.000, 3388.000, 3596.000, 3030.000, 4220.000, 3906.000, 4144.000, 3645.000, 4110.000, 4664.000, 4062.000, 5386.000, 4731.000, 
101, 0.000, 125.000, 520.000, 647.000, 899.000, 736.000, 1294.000, 1728.000, 1289.000, 1428.000, 1604.000, 2148.000, 4372.000, 2528.000, 3388.000, 3596.000, 3030.000, 4220.000, 3906.000, 4144.000, 3646.000, 4111.000, 4664.000, 4063.000, 5386.000, 4733.000, 
102, 0.000, 125.000, 520.000, 647.000, 899.000, 736.000, 1294.000, 1729.000, 1289.000, 1428.000, 1608.000, 2150.000, 4429.000, 2528.000, 3388.000, 3596.000, 3030.000, 4224.000, 3908.000, 4144.000, 3649.000, 4111.000, 4664.000, 4064.000, 5386.000, 4733.000, 
103, 0.000, 125.000, 520.000, 647.000, 899.000, 736.000, 1294.000, 1729.000, 1289.000, 1428.000, 1608.000, 2150.000, 4452.000, 2528.000, 3388.000, 3601.000, 3032.000, 4226.000, 3908.000, 4144.000, 3652.000, 4111.000, 4664.000, 4065.000, 5386.000, 4737.000, 
104, 0.000, 125.000, 520.000, 647.000, 899.000, 736.000, 1294.000, 1729.000, 1289.000, 1428.000, 1609.000, 2158.000, 4475.000, 2528.000, 3388.000, 3606.000, 3032.000, 4226.000, 3908.000, 4144.000, 3653.000, 4111.000, 4664.000, 4065.000, 5386.000, 4742.000, 
105, 0.000, 125.000, 520.000, 647.000, 899.000, 736.000, 1294.000, 1729.000, 1289.000, 1428.000, 1609.000, 2158.000, 4475.000, 2528.000, 3388.000, 3609.000, 3032.000, 4226.000, 3908.000, 4144.000, 3653.000, 4111.000, 4664.000, 4066.000, 5386.000, 4743.000, 
106, 0.000, 125.000, 520.000, 647.000, 899.000, 736.000, 1294.000, 1729.000, 1289.000, 1428.000, 1609.000, 2158.000, 4476.000, 2528.000, 3388.000, 3609.000, 3032.000, 4226.000, 3908.000, 4144.000, 3653.000, 4111.000, 4664.000, 4066.000, 5386.000, 4743.000, 
107, 0.000, 125.000, 520.000, 647.000, 899.000, 736.000, 1295.000, 1730.000, 1289.000, 1428.000, 1610.000, 2159.000, 4478.000, 2528.000, 3388.000, 3610.000, 3033.000, 4227.000, 3909.000, 4144.000, 3654.000, 4112.000, 4665.000, 4068.000, 5386.000, 4744.000, 
108, 0.000, 125.000, 520.000, 647.000, 899.000, 737.000, 1295.000, 1730.000, 1290.000, 1428.000, 1610.000, 2159.000, 4581.000, 2528.000, 3388.000, 3611.000, 3033.000, 4227.000, 3910.000, 4144.000, 3654.000, 4112.000, 4667.000, 4068.000, 5388.000, 4744.000, 
109, 0.000, 125.000, 520.000, 647.000, 899.000, 737.000, 1295.000, 1730.000, 1290.000, 1429.000, 1610.000, 2159.000, 4581.000, 2528.000, 3388.000, 3611.000, 3033.000, 4227.000, 3913.000, 4144.000, 3654.000, 4112.000, 4667.000, 4068.000, 5389.000, 4744.000, 
110, 0.000, 125.000, 520.000, 647.000, 899.000, 737.000, 1295.000, 1730.000, 1290.000, 1429.000, 1610.000, 2159.000, 4581.000, 2528.000, 3388.000, 3611.000, 3033.000, 4227.000, 3914.000, 4144.000, 3654.000, 4112.000, 4668.000, 4068.000, 5389.000, 4744.000, 
111, 0.000, 125.000, 520.000, 647.000, 899.000, 737.000, 1295.000, 1730.000, 1294.000, 1429.000, 1610.000, 2159.000, 4582.000, 2528.000, 3388.000, 3611.000, 3033.000, 4227.000, 3914.000, 4144.000, 3654.000, 4112.000, 4668.000, 4068.000, 5390.000, 4744.000, 
112, 0.000, 125.000, 520.000, 647.000, 899.000, 737.000, 1295.000, 1730.000, 1294.000, 1429.000, 1610.000, 2159.000, 4582.000, 2528.000, 3388.000, 3611.000, 3033.000, 4227.000, 3914.000, 4144.000, 3654.000, 4112.000, 4669.000, 4068.000, 5390.000, 4744.000, 
113, 0.000, 125.000, 520.000, 647.000, 899.000, 738.000, 1295.000, 1731.000, 1295.000, 1430.000, 1611.000, 2160.000, 4584.000, 2528.000, 3388.000, 3612.000, 3033.000, 4228.000, 3915.000, 4145.000, 3654.000, 4112.000, 4670.000, 4069.000, 5391.000, 4744.000, 
114, 0.000, 125.000, 520.000, 647.000, 899.000, 738.000, 1295.000, 1731.000, 1295.000, 1430.000, 1611.000, 2160.000, 4640.000, 2528.000, 3388.000, 3612.000, 3033.000, 4228.000, 3915.000, 4145.000, 3654.000, 4116.000, 4670.000, 4069.000, 5395.000, 4744.000, 
115, 0.000, 125.000, 520.000, 647.000, 899.000, 738.000, 1295.000, 1731.000, 1295.000, 1430.000, 1611.000, 2160.000, 4643.000, 2528.000, 3388.000, 3612.000, 3033.000, 4228.000, 3915.000, 4146.000, 3654.000, 4116.000, 4670.000, 4069.000, 5395.000, 4744.000, 
116, 0.000, 125.000, 520.000, 647.000, 899.000, 738.000, 1295.000, 1731.000, 1295.000, 1430.000, 1611.000, 2160.000, 4672.000, 2528.000, 3388.000, 3612.000, 3033.000, 4228.000, 3915.000, 4146.000, 3654.000, 4117.000, 4670.000, 4069.000, 5395.000, 4744.000, 
117, 0.000, 125.000, 520.000, 647.000, 899.000, 738.000, 1295.000, 1731.000, 1295.000, 1430.000, 1611.000, 2160.000, 4698.000, 2528.000, 3388.000, 3612.000, 3033.000, 4228.000, 3915.000, 4146.000, 3654.000, 4117.000, 4670.000, 4069.000, 5395.000, 4744.000, 
118, 0.000, 125.000, 520.000, 647.000, 899.000, 738.000, 1295.000, 1731.000, 1295.000, 1430.000, 1611.000, 2160.000, 4703.000, 2528.000, 3388.000, 3612.000, 3033.000, 4228.000, 3915.000, 4146.000, 3654.000, 4117.000, 4670.000, 4069.000, 5395.000, 4744.000, 
119, 0.000, 125.000, 520.000, 647.000, 899.000, 738.000, 1295.000, 1731.000, 1295.000, 1431.000, 1611.000, 2160.000, 4710.000, 2528.000, 3388.000, 3612.000, 3034.000, 4229.000, 3915.000, 4147.000, 3654.000, 4118.000, 4671.000, 4069.000, 5396.000, 4744.000, 
120, 0.000, 125.000, 520.000, 647.000, 899.000, 738.000, 1295.000, 1731.000, 1295.000, 1431.000, 1611.000, 2165.000, 4737.000, 2528.000, 3388.000, 3612.000, 3034.000, 4230.000, 3915.000, 4147.000, 3654.000, 4120.000, 4671.000, 4072.000, 5396.000, 4746.000, 
121, 0.000, 125.000, 520.000, 647.000, 899.000, 738.000, 1295.000, 1731.000, 1295.000, 1431.000, 1611.000, 2167.000, 4760.000, 2528.000, 3388.000, 3612.000, 3034.000, 4231.000, 3915.000, 4147.000, 3654.000, 4120.000, 4671.000, 4073.000, 5396.000, 4746.000, 
122, 0.000, 125.000, 520.000, 647.000, 899.000, 738.000, 1295.000, 1731.000, 1295.000, 1431.000, 1611.000, 2167.000, 4776.000, 2528.000, 3388.000, 3612.000, 3034.000, 4233.000, 3915.000, 4147.000, 3654.000, 4120.000, 4671.000, 4073.000, 5396.000, 4749.000, 
123, 0.000, 125.000, 520.000, 647.000, 899.000, 738.000, 1295.000, 1731.000, 1295.000, 1431.000, 1611.000, 2167.000, 4784.000, 2528.000, 3388.000, 3612.000, 3034.000, 4233.000, 3915.000, 4147.000, 3654.000, 4120.000, 4671.000, 4080.000, 5396.000, 4749.000, 
124, 0.000, 125.000, 520.000, 647.000, 899.000, 738.000, 1295.000, 1731.000, 1295.000, 1431.000, 1611.000, 2167.000, 4790.000, 2528.000, 3388.000, 3612.000, 3034.000, 4233.000, 3915.000, 4147.000, 3654.000, 4120.000, 4671.000, 4080.000, 5396.000, 4749.000, 
125, 0.000, 125.000, 520.000, 647.000, 899.000, 739.000, 1295.000, 1732.000, 1296.000, 1431.000, 1611.000, 2168.000, 4800.000, 2528.000, 3388.000, 3612.000, 3034.000, 4234.000, 3916.000, 4147.000, 3654.000, 4121.000, 4671.000, 4082.000, 5397.000, 4750.000, 
126, 0.000, 125.000, 520.000, 647.000, 899.000, 739.000, 1295.000, 1732.000, 1297.000, 1431.000, 1613.000, 2172.000, 4885.000, 2528.000, 3388.000, 3613.000, 3034.000, 4234.000, 3917.000, 4150.000, 3660.000, 4121.000, 4671.000, 4082.000, 5397.000, 4758.000, 
127, 0.000, 125.000, 520.000, 647.000, 899.000, 739.000, 1295.000, 1732.000, 1299.000, 1431.000, 1615.000, 2172.000, 4886.000, 2528.000, 3388.000, 3615.000, 3034.000, 4234.000, 3917.000, 4152.000, 3661.000, 4121.000, 4671.000, 4082.000, 5397.000, 4759.000, 
